CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|UNIDOS POR TARIJA|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
6006567|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|76|U.E. San Jorge|13|219|123|61|184|2|6|192|184|192
6006577|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|76|U.E. San Jorge|14|219|127|49|176|1|5|182|176|182
6006587|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|76|U.E. San Jorge|15|219|150|43|193|1|3|197|193|197
6006597|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|76|U.E. San Jorge|16|218|115|53|168|2|10|180|168|180
6006607|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|76|U.E. San Jorge|17|220|118|62|180|0|4|184|180|184
6006617|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|76|U.E. San Jorge|18|184|112|48|160|2|4|166|160|166
6006627|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31058|U.E. San Jorge Inicial (Kinder) (Temporal)|1|220|128|57|185|1|5|191|185|191
6006637|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31058|U.E. San Jorge Inicial (Kinder) (Temporal)|2|220|108|69|177|0|4|181|177|181
6006647|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31058|U.E. San Jorge Inicial (Kinder) (Temporal)|3|220|136|41|177|0|10|187|177|187
6006657|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31058|U.E. San Jorge Inicial (Kinder) (Temporal)|4|220|124|56|180|1|8|189|180|189
6006667|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31058|U.E. San Jorge Inicial (Kinder) (Temporal)|5|220|112|77|189|1|4|194|189|194
6006677|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31058|U.E. San Jorge Inicial (Kinder) (Temporal)|6|220|131|52|183|0|8|191|183|191
6006687|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31058|U.E. San Jorge Inicial (Kinder) (Temporal)|7|104|59|28|87|0|1|88|87|88
6006697|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|1|220|95|36|131|0|7|138|131|138
6006707|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|2|220|102|39|141|1|4|146|141|146
6006717|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|3|218|99|60|159|1|1|161|159|161
6006727|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|4|220|78|41|119|4|4|127|119|127
6006737|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|5|220|84|44|128|1|2|131|128|131
6006747|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|6|219|71|54|125|4|2|131|125|131
6006757|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|7|219|103|42|145|1|8|154|145|154
6006767|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|8|219|96|45|141|2|8|151|141|151
6006777|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|9|220|106|49|155|2|2|159|155|159
6006787|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|10|220|92|52|144|1|5|150|144|150
6006797|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|11|219|88|51|139|0|6|145|139|145
6006807|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|79|U.E. San Geronimo|12|64|28|8|36|1|0|37|36|37
6006817|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|1|220|56|40|96|0|3|99|96|99
6006827|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|2|220|88|35|123|2|6|131|123|131
6006837|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|3|220|96|37|133|2|8|143|133|143
6006847|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|4|220|100|43|143|1|8|152|143|152
6006857|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|5|220|83|39|122|0|4|126|122|126
6006867|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|6|220|106|37|143|0|4|147|143|147
6006877|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|7|220|95|50|145|0|4|149|145|149
6006887|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|8|220|108|32|140|0|5|145|140|145
6006897|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|9|220|89|48|137|2|8|147|137|147
6006907|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|10|220|113|47|160|1|4|165|160|165
6006917|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|11|220|91|45|136|1|3|140|136|140
6006927|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31059|Complejo Deportivo de la U.E. San Bernardo (Temporal)|12|20|9|7|16|0|0|16|16|16
6006937|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|1|220|115|61|176|0|5|181|176|181
6006947|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|2|219|121|62|183|3|8|194|183|194
6006957|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|3|218|109|63|172|0|8|180|172|180
6006967|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|4|220|122|58|180|3|8|191|180|191
6006977|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|5|217|110|65|175|1|7|183|175|183
6006987|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|6|219|103|75|178|1|6|185|178|185
6006997|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|7|220|119|69|188|0|5|193|188|193
6007007|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|8|220|108|61|169|1|9|179|169|179
6007017|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|9|220|103|69|172|0|8|180|172|180
6007027|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|81|U.E. San Luis|10|39|18|13|31|1|0|32|31|32
6007037|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|82|U.E. Los Callejones|1|220|112|60|172|0|9|181|172|181
6007047|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|82|U.E. Los Callejones|2|220|124|58|182|3|0|185|182|185
6007057|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|82|U.E. Los Callejones|3|220|119|68|187|0|3|190|187|190
6007067|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|82|U.E. Los Callejones|4|220|107|76|183|0|4|187|183|187
6007077|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|82|U.E. Los Callejones|5|220|122|53|175|3|5|183|175|183
6007087|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|82|U.E. Los Callejones|6|145|76|43|119|1|2|122|119|122
6007097|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|90|U.E. Bancario|1|217|125|48|173|0|8|181|173|181
6007107|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|90|U.E. Bancario|2|219|123|44|167|2|7|176|167|176
6007117|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|90|U.E. Bancario|3|219|136|36|172|1|10|183|172|183
6007127|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|90|U.E. Bancario|4|220|142|39|181|2|5|188|181|188
6007137|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|90|U.E. Bancario|5|51|30|11|41|2|2|45|41|45
6007147|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|83|U.E. San Blas|1|220|109|68|177|1|6|184|177|184
6007157|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|83|U.E. San Blas|2|220|112|68|180|3|9|192|180|192
6007167|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|83|U.E. San Blas|3|220|109|88|197|1|1|199|197|199
6007177|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|83|U.E. San Blas|4|76|47|13|60|0|1|61|60|61
6007187|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|84|U.E. 6 de Junio|1|220|116|65|181|0|8|189|181|189
6007197|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|84|U.E. 6 de Junio|2|219|111|63|174|0|10|184|174|184
6007207|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|84|U.E. 6 de Junio|3|220|115|70|185|1|2|188|185|188
6007217|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|84|U.E. 6 de Junio|4|220|104|79|183|1|8|192|183|192
6007227|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|84|U.E. 6 de Junio|5|218|95|79|174|5|7|186|174|186
6007237|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|84|U.E. 6 de Junio|6|219|129|66|195|1|8|204|195|204
6007247|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|84|U.E. 6 de Junio|7|208|99|64|163|2|10|175|163|175
6007257|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|1|220|98|93|191|0|5|196|191|196
6007267|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|2|220|104|66|170|2|9|181|170|181
6007277|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|3|220|105|76|181|2|7|190|181|190
6007287|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|4|220|98|82|180|3|6|189|180|189
6007297|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|5|220|86|98|184|1|4|189|184|189
6007307|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|6|220|100|90|190|2|10|202|190|202
6007317|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|7|219|101|85|186|3|16|205|186|205
6007327|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|8|220|102|77|179|0|8|187|179|187
6007337|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|9|220|115|57|172|1|15|188|172|188
6007347|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|10|220|106|73|179|0|13|192|179|192
6007357|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|11|220|94|71|165|2|14|181|165|181
6007367|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|12|220|84|95|179|1|11|191|179|191
6007377|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|13|219|91|73|164|1|15|180|164|180
6007387|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|14|219|110|67|177|0|9|186|177|186
6007397|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|15|219|86|82|168|0|13|181|168|181
6007407|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|86|U.E. Juan Pablo II|16|160|70|55|125|0|8|133|125|133
6007417|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31061|Centro de educación Especial ?El Refugio? (Temporal)|1|220|104|73|177|0|3|180|177|180
6007427|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31061|Centro de educación Especial ?El Refugio? (Temporal)|2|220|111|65|176|1|14|191|176|191
6007437|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31061|Centro de educación Especial ?El Refugio? (Temporal)|3|220|87|82|169|2|20|191|169|191
6007447|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31061|Centro de educación Especial ?El Refugio? (Temporal)|4|220|103|69|172|0|11|183|172|183
6007457|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31061|Centro de educación Especial ?El Refugio? (Temporal)|5|221|108|67|175|0|15|190|175|190
6007467|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|1|219|108|62|170|1|9|180|170|180
6007477|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|2|219|126|68|194|2|1|197|194|197
6007487|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|3|220|103|74|177|1|8|186|177|186
6007497|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|4|219|83|83|166|2|10|178|166|178
6007507|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|5|219|71|103|174|2|13|189|174|189
6007517|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|6|219|107|80|187|1|6|194|187|194
6007527|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|7|220|106|86|192|1|6|199|192|199
6007537|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|8|219|111|63|174|1|8|183|174|183
6007547|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|9|220|108|76|184|3|7|194|184|194
6007557|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|10|220|89|92|181|0|10|191|181|191
6007567|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|11|220|92|89|181|1|2|184|181|184
6007577|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|12|220|103|84|187|0|10|197|187|197
6007587|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|13|220|107|79|186|0|5|191|186|191
6007597|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|14|220|103|72|175|2|11|188|175|188
6007607|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|15|218|112|65|177|2|8|187|177|187
6007617|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|16|220|89|88|177|0|10|187|177|187
6007627|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|17|220|106|72|178|1|7|186|178|186
6007637|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|18|218|100|72|172|0|5|177|172|177
6007647|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|97|U.E. J. Naval Monzon|19|38|23|10|33|0|2|35|33|35
6007657|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|1|220|88|87|175|3|9|187|175|187
6007667|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|2|220|119|64|183|3|7|193|183|193
6007677|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|3|219|110|63|173|0|9|182|173|182
6007687|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|4|220|113|63|176|3|11|190|176|190
6007697|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|5|220|127|60|187|1|4|192|187|192
6007707|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|6|220|122|56|178|2|6|186|178|186
6007717|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|7|220|94|79|173|0|11|184|173|184
6007727|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|8|220|106|75|181|0|12|193|181|193
6007737|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|9|220|110|69|179|0|7|186|179|186
6007747|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|10|220|121|63|184|0|14|198|184|198
6007757|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|11|220|104|74|178|1|11|190|178|190
6007767|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|112|U.E. Teresa De Calcuta|12|162|87|45|132|1|9|142|132|142
6007777|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|1|220|133|54|187|2|9|198|187|198
6007787|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|2|219|131|53|184|2|9|195|184|195
6007797|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|3|220|121|56|177|0|6|183|177|183
6007807|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|4|220|130|53|183|2|6|191|183|191
6007817|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|5|219|129|45|174|3|16|193|174|193
6007827|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|6|218|103|77|180|2|10|192|180|192
6007837|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|7|219|129|54|183|3|7|193|183|193
6007847|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|8|219|134|43|177|2|3|182|177|182
6007857|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|9|219|125|44|169|1|12|182|169|182
6007867|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|10|220|125|41|166|0|8|174|166|174
6007877|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|11|217|122|55|177|2|12|191|177|191
6007887|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|12|220|139|47|186|1|4|191|186|191
6007897|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|13|220|114|46|160|3|12|175|160|175
6007907|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|14|220|134|45|179|0|3|182|179|182
6007917|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|15|220|129|45|174|2|9|185|174|185
6007927|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|16|219|124|53|177|0|13|190|177|190
6007937|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|17|219|109|58|167|1|11|179|167|179
6007947|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|18|217|128|53|181|0|5|186|181|186
6007957|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|87|U.E. Bolivia|19|25|14|4|18|0|2|20|18|20
6007967|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31060|U.E. Bolivia Inicial (Kinder) (Temporal)|1|220|141|44|185|1|4|190|185|190
6007977|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31060|U.E. Bolivia Inicial (Kinder) (Temporal)|2|220|122|58|180|2|2|184|180|184
6007987|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31060|U.E. Bolivia Inicial (Kinder) (Temporal)|3|220|136|46|182|1|11|194|182|194
6007997|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31060|U.E. Bolivia Inicial (Kinder) (Temporal)|4|220|140|46|186|2|6|194|186|194
6008007|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31060|U.E. Bolivia Inicial (Kinder) (Temporal)|5|220|135|44|179|1|7|187|179|187
6008017|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|31060|U.E. Bolivia Inicial (Kinder) (Temporal)|6|156|94|32|126|0|5|131|126|131
6008027|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|25548|Centro de Capacitacion Municipal|1|218|115|57|172|1|6|179|172|179
6008037|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|25548|Centro de Capacitacion Municipal|2|219|124|55|179|1|10|190|179|190
6008047|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|25548|Centro de Capacitacion Municipal|3|220|112|67|179|1|6|186|179|186
6008057|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|25548|Centro de Capacitacion Municipal|4|220|143|45|188|2|2|192|188|192
6008067|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|25548|Centro de Capacitacion Municipal|5|190|104|56|160|0|5|165|160|165
6008077|GOBERNADOR(A)|32|Bolivia|6|Tarija|1|Cercado|1|Tarija|2680|Tarija|92|Salon Capacitacion Barrio Catedral|1|220|112|59|171|1|6|178|171|178
